"","ZNF384","KLF4","hb","Foxo1","MZF1","GSC2","ceh-48","THAP1","NKX2-2","NKX2-8","NFAT5","PRDM1","HLTF","RUNX1","ELF3","Deaf1","RARB(var.3)","Wt1","Sox3","Dlx1","Kr","ZNF148","EN2","MYF5","ZNF740","hlh-30","GSX1","EMX2","Gmeb1","D","dsc-1","h","NEUROD2","GABPA","HIC2","EGR4","IRF1","MEIS3","BARX1","HOXB6","PITX3","lim-7","Nkx2-5(var.2)","NRF1","Mad","NR4A1","RXRB(var.2)","br","br(var.4)"
"109",0.377328138937724,0.0107665525185928,0.0107154749365902,0.0107782666755741,0.0102799069494566,0.399061848481306,0.0106606087800765,0.0144562164806333,0.419548839955844,0.0121569248421361,0.010685073064334,0.0370582848825725,0.043894560545072,0.010707287174106,0.0184496628931748,0.0143564458290443,0.446424455222095,0.00987661655422018,0.0109920069226027,0.425305804737118,0.0125886048721707,0.0102357147157705,0.790449378518709,0.0180578353785328,0.0109420633481509,0.00875500904023551,0.00246213682019623,0.407348258418593,0.00858273477682664,0.010766829722786,0.0114164733731029,0.0113729653587386,0.0119173295037824,0.0102993161782555,0.0690810912616688,0.54251844601733,0.0592401069704745,0.0126449357760593,0.0103490819736846,0.0312421323896236,0.0110095785214511,0.791007059112163,0.371770155388374,0.0117158031350099,0.431968594269277,0.418787189142612,0.0410722822302204,0.0197119460096046,0.0127654144086093
"11",0.0213690726971936,0.0509828221651834,0.0507409546523126,0.0510382921757709,0.0486784109373648,0.076547584441981,0.0504811471145152,0.142430975803558,0.08387315204726,0.0575666478412475,0.0505969927625573,0.0631262257011208,0.0720183459846379,0.0507021831664593,0.0609487784608928,0.141252356418905,0.0349500760260834,0.046768711201469,0.0520504156930231,0.0986164349980555,0.0596107809252134,0.0484691475926489,0.0916927642540793,0.0161078904245662,0.0518139180425287,0.0125466539301583,0.00417260494215993,0.00807246502625985,0.0122997706255117,0.0509841348093247,0.0540603903365842,0.0538543669734632,0.0564320927916345,0.0487703193972465,0.0562264265448891,0.100126565521699,0.10022194287606,0.0598775244766335,0.0490059752112955,0.0146452797538757,0.0521336224295993,0.098955674429699,0.00736740986405763,0.0554778056135446,0.00856036891680549,0.00829915156854664,0.0278446523444902,0.0759473629622888,0.0604480265651518
"111",0.299095497927614,0.314805555748216,0.313312087290153,0.315148068515629,0.300576420787906,0.349516129106935,0.311707843883248,0.324904585680701,0.320894787665952,0.355458952576415,0.312423160377395,0.315399441032982,0.30420554561735,0.313072683533498,0.305999302683231,0.322920809492889,0.00748353570658138,0.288784525770344,0.321397665787865,0.332896584536634,0.368080938260854,0.299284274517196,0.373986008309033,0.00313672936856333,0.319937354821638,0.00048471964358677,0.0205539280195443,0.00483233264691146,0.000475181707169462,0.314813660981525,0.333808732061442,0.33253659182734,0.348453372701626,0.301143931423102,0.301608804981056,0.0220972690755906,0.346449564676824,0.369728009732789,0.302599044270065,0.00217854288345198,0.321911445563826,0.341727909904395,0.00441027308182198,0.342560899655143,0.00512440128903863,0.00496803156605753,0.00273601738489834,0.711453465548521,0.373250710505407
"112",0.0179776389563968,0.00353474513745569,0.00351797595954987,0.00353859098870267,0.00337497551238788,0.0295378418536532,0.00349996296238921,0.0128225493894678,0.02061055459122,0.00399121547012817,0.00350799478220071,0.00611059738554388,0.0156545451734035,0.00351528785176628,0.0135879611694842,0.0127126964481195,0.0180287949630358,0.00324257205630639,0.00360876361801535,0.0240943843922293,0.00413293946993835,0.00336046684929768,0.0375442020287398,0.00441605345322693,0.00359236674384083,0.0111164358028965,0.01117442320567,0.00416969284166229,0.0108976952189776,0.00353483614580514,0.00374811934208095,0.00373383531365595,0.00391255440794135,0.00338134771713962,0.00935540125111625,0.0567560985239389,0.021209153775723,0.00415143335535479,0.00339768622504183,0.00307246403122123,0.00361453251418519,0.0489118468610311,0.00380550873516592,0.00384639169235922,0.00442171119704808,0.00428678387266702,0.0144752969777949,0.00829343487525505,0.00419098745215949
"113",0.0133289785438252,0.00659793181404716,0.00656663057786247,0.00660511045446049,0.00629970689226056,0.0179266604945657,0.00653300763691171,0.00842119787841626,0.0135272907474492,0.00744997630749439,0.00654799977846597,0.0109021189382526,0.011936200398578,0.00656161297371414,0.00781111957268678,0.00836423612721978,0.0073227567704498,0.00605256347987903,0.00673609421861123,0.0158910534091369,0.00771451738494097,0.00627262511802803,0.0146561778302448,0.00278335799714957,0.00670548792210045,0.00153993741657558,0.00912012220286313,0.000664113997090496,0.00150963572494772,0.00659810168962825,0.00699621468827084,0.0069695522156135,0.00730314809087712,0.00631160120735887,0.0110594279341937,0.0285411579459366,0.0203343040846966,0.0077490379487184,0.00634209855777313,0.0051372509912333,0.00674686240191463,0.0130551755316698,0.000606109781474049,0.00717964920508267,0.000704253384736303,0.000682763282679839,0.00685574479710892,0.0127706136357109,0.00782286936329995
"115",0.122262968296017,0.743135097135496,0.739609591287884,0.743943638325555,0.709545570528344,0.785882852815282,0.73582258830064,0.771086343734406,0.761001857984108,0.839102164581329,0.737511176010273,0.747101277901828,0.72555141185457,0.739044450899768,0.727485858042352,0.766364163139181,0.021077590793218,0.681709432031804,0.758696538937244,0.787868468195901,0.868897828559857,0.706495309099143,0.886160473466042,0.00608358465322665,0.755249305202262,0.00676857123261801,0.00788879580822872,0.0062960724319574,0.00663538454850712,0.743154230480612,0.787994303136,0.784991268281063,0.822564679185405,0.710885245331761,0.711182385379173,0.0498883439262135,0.825942569815857,0.872785932171552,0.714320208302161,0.00818484751708687,0.759909375803504,0.811097455499348,0.00574616873397788,0.808654811809148,0.00667661025091559,0.00647287529018531,0.015313917375131,1.06511953392373,0.881101676709849
"119",0.0431754859162322,0.227120474760829,0.226042992934216,0.227367584956078,0.216854684247887,0.270818907315735,0.224885591110915,0.249791233392812,0.272691641786831,0.25645038530296,0.225401665299532,0.24280182537333,0.246529866402379,0.225870272047058,0.23336155615364,0.248213151429386,0.0490779007900401,0.208347271510671,0.231876436447471,0.281155458384996,0.265556677516452,0.21592244887559,0.297165293771111,0.00403085130571474,0.230822876515343,0.0141337589121966,0.00848908027444196,0.0156259383794275,0.0138556457892281,0.227126322384556,0.240830558167602,0.239912756405035,0.251396120541478,0.217264122018421,0.224552494183959,0.0976804521347819,0.287827144178881,0.266744978192347,0.21831393170125,0.0196673014914069,0.232247109405772,0.271073703466402,0.0142611571777957,0.247144920867915,0.0165703780399213,0.0160647374240434,0.0346297698200377,0.311276027960936,0.269286475498567
"12",0.010104859088565,0.00421050431820669,0.00419052927241428,0.00421508540472153,0.00402019054165235,0.0151906874501474,0.00416907261871522,0.00668208262381155,0.0111695911126564,0.00475424091932249,0.00417863993140235,0.00732536435561408,0.00949334208528584,0.00418732726237098,0.00656748220385309,0.00663324559623122,0.00734684780690507,0.00386247469456929,0.00429867337139277,0.0153260906324301,0.00492305917636486,0.00400290816733197,0.0109300165822046,0.00478510312609215,0.00427914180494818,0.00271499305219415,0.00736023165214956,0.000980043518931711,0.00266156952903415,0.00421061272518753,0.00446467059470811,0.00444765579985697,0.00466054173334645,0.00402778096036158,0.00592594109800281,0.0225365221516062,0.0128976985687553,0.00494508865271416,0.0040472430022911,0.00371509070485606,0.0043055451432716,0.0138961926748125,0.00089444578144287,0.00458173028051753,0.00103927784750859,0.00100756456434653,0.00658742007990066,0.00769429092167825,0.00499220455185896
"120",0.00957041903975494,0.00321609312761235,0.00320083566612039,0.00321959228109704,0.00307072649629939,0.00988582480093192,0.003184446513827,0.00417996252213642,0.00914916869743995,0.00363141333961598,0.00319175427704428,0.00548836008490722,0.00731973961142209,0.00319838988725009,0.00519803491407426,0.00415147985281654,0.00628373885755696,0.0029502590145951,0.00328343895238533,0.0116966119126884,0.00376036113191291,0.00305752576757901,0.0117582565185009,0.00298087211780126,0.00326852023199776,0.00227255775209621,0.00310838073742069,0.00135675325748717,0.00222784012690619,0.00321617593169464,0.00341023196546899,0.00339723562093329,0.00355984345503532,0.00307652425628289,0.00480979248117682,0.0201533866346247,0.0111342914350601,0.00377718782110202,0.00309138987203067,0.00271080757674389,0.00328868779115708,0.0137376365932031,0.00123825340831914,0.00349964520972674,0.00143875611419638,0.00139485285948924,0.00510330477110151,0.0101328531498237,0.00381317617498772
"121",0.0830910531957027,0.819628301347645,0.81573990423061,0.820520068194256,0.782581300415765,0.865287416537714,0.811563093260979,0.900372921214647,0.826451106305015,0.925473557182199,0.813425492549423,0.818233964792578,0.788522334988705,0.815116592186649,0.796058447896613,0.894688173891254,0.00976478456184833,0.751879901706511,0.83679153069807,0.855609179891632,0.958336181418871,0.779217066101548,0.961829048855968,0.00548994813353725,0.832989462485382,0.000559512164005265,0.0140504572287658,0.00704066620596922,0.000548502518500693,0.819649404147415,0.869105004783835,0.865792858221887,0.90723381703822,0.784058872108604,0.780713421368492,0.0391116918381229,0.902459058877655,0.962624499614312,0.787847406488791,0.00218344548812311,0.838129208630839,0.877976097548878,0.00642572912817288,0.891892163799773,0.00746620765120942,0.00723837833881027,0.00281717459694146,1.10983589584002,0.971796209572081
"122",0.0564107506112794,0.00717436730611538,0.0071403314033729,0.00718217311625942,0.00685008763954177,0.063423799325869,0.00710377095760124,0.013389209858677,0.0188321552087712,0.00810085159383247,0.00712007290391516,0.0122773432805748,0.0155308873201745,0.00713487543077855,0.0107265190077101,0.013286870415711,0.0123355524511231,0.00658135227402362,0.00732460041948712,0.0239313557935331,0.00838850459035428,0.00682063983663605,0.0183833354712521,0.00595808780737178,0.00729132017057932,0.00411835950849345,0.0506252272014928,0.00222446285742685,0.00403732163091754,0.00717455202306145,0.00760744659701265,0.00757845472842047,0.00794119557030833,0.00686302111442071,0.00937572596071015,0.0413083967464971,0.0241001026352997,0.00842604108074756,0.00689618289903773,0.00608760906083918,0.00733630937684156,0.0211646269205876,0.00203017659967857,0.00780690706997874,0.00235891052353407,0.00228692900524603,0.0104579607236276,0.0150927262913394,0.00850632285719915
"123",0.0236955768212252,0.000994865325368635,0.000990145586608222,0.000995947752503651,0.000949897653345321,0.301806943294651,0.000985075770939982,0.0225533059393373,1.44968659688925,0.00112334036059061,0.000987336352316952,1.02937401254322,1.25764251658205,0.000989389010074198,0.256754623519635,0.0223415456391185,1.52298729965246,0.000912632277118153,0.00101569806348177,1.38085411605368,0.00116322903366343,0.000945814143710371,1.18076685803135,0.0150308421946138,0.0010110831107974,0.279949066378034,0.000422947083215595,0.024510687895766,0.274440446229199,0.000994890939959693,0.00105492017777097,0.00105089989228107,0.0011012009530285,0.000951691130755185,0.00815113961567066,1.56035359557883,1.36736572307084,0.00116843419686946,0.00095628965606552,1.22004278650538,0.00101732173776148,0.285121862992891,0.0223699059941014,0.00108257924509618,0.0259921263343831,0.0251989836109022,1.54088615196868,0.00245041933557498,0.00117956682393507
"125",0.0127071296817151,0.00730916812296515,0.00727449271191537,0.00731712059824894,0.0069787954920817,0.0193138607394822,0.00723724532362402,0.00877658435674438,0.0220402110058523,0.00825306033439926,0.00725385357090995,0.0133965562822051,0.0160659495209229,0.00726893422581272,0.0102682107115123,0.00871875541423084,0.0156898053789616,0.00670501079674217,0.00746222400042693,0.023435510583467,0.0085461181084082,0.00694879438771862,0.0261509171030184,0.00201284728673479,0.00742831844136335,0.00347356396135483,0.00373525656366899,0.00503432124241819,0.00340521386941365,0.00730935631059988,0.00775038463902566,0.0077208480356295,0.00809040449758599,0.00699197197695776,0.00845244029764953,0.0298071359064408,0.0221800965830609,0.00858435988044525,0.00702575684587808,0.00725611726695147,0.00747415296004059,0.0236029915737275,0.00459461984159394,0.00795359282012236,0.00533859817795673,0.00517569229469186,0.0110047579471295,0.0143966614334097,0.00866615008942922
"126",0.0271030580180679,0.00702541927976934,0.00699209000108471,0.00703306303241542,0.00670787202795224,0.0355412277747588,0.00695628859175594,0.0086817081823148,0.0298098016093757,0.00793266869976806,0.0069722520911204,0.0136829550768949,0.0213630224223908,0.00698674730068777,0.0152298797728695,0.0086237774466788,0.0241938266615464,0.00644471591431727,0.00717253338281253,0.0469534404327898,0.00821434969286765,0.00667903559493265,0.026677785187706,0.0195966859038348,0.0071399440697294,0.00920530406500622,0.0125955250932048,0.0073070946279479,0.00902416924607393,0.00702560016178148,0.0074495073519461,0.00742111738752507,0.00777632731690609,0.00672053698918045,0.00865775024672686,0.0761372000409029,0.0353242185283771,0.00825110688302141,0.00675301029742623,0.00793119473544065,0.00718399924889298,0.0451271978038212,0.0066688874915434,0.00764482679860078,0.00774873914247517,0.00751228845783549,0.0175324470979362,0.0182917804151034,0.00832972191847079
"127",0.014905255163478,0.0379695297328015,0.0377893985566263,0.0380108411025302,0.0362533161746785,0.0514508151753676,0.0375959065212257,0.0431120459941501,0.0468162337233786,0.0428728433224837,0.0376821827333095,0.041857237933687,0.0427014516262197,0.0377605234370787,0.0392649721326773,0.0428353149584332,0.00947449132128277,0.0348310645647562,0.0387646215397344,0.0533326767028802,0.0443952143606734,0.0360974669993734,0.0545558264339248,0.00636213621227029,0.0385884895762451,0.00263873278858542,0.00788679668395611,0.00210274066348193,0.00258680985562244,0.0379705073264034,0.0402615530305727,0.0401081168361947,0.0420278818264291,0.0363217651316403,0.0375677985239345,0.0370269348840027,0.0614531778784781,0.0445938720021406,0.0364972701362329,0.00479004027054536,0.0388265898758176,0.0543112262561601,0.00191908571363232,0.0413171750855446,0.00222983137829878,0.00216178867530731,0.00761645171174667,0.0541725787531464,0.0450187542486047
"128",0.872376852774856,0.011006193098571,0.0109539786381337,0.0110181679877941,0.010508715833195,0.899800369487171,0.0108978912775675,0.0163204386299629,0.0192685034272309,0.0124275121554744,0.0109229000848055,0.013186169092627,0.0173018666491931,0.0109456086334557,0.0154462358943072,0.0162037230784552,0.00871135051750266,0.0100964490507588,0.0112366656385202,0.0219274718452075,0.012868800465651,0.0104635399742963,0.0236679243599121,0.00294438832048961,0.011185610426232,0.00521332925460722,0.895367558882289,0.00100601126825919,0.00511074541338925,0.0110064764727405,0.011670579810211,0.0116261033999021,0.0121825839340327,0.0105285570701821,0.0131331832930341,0.0291294261120687,0.0233726676357623,0.0129263851757562,0.0105794305464644,0.00263779097448609,0.0112546283438192,0.0276096173658023,0.000918145488028191,0.0119765720165378,0.00106681510080844,0.00103426152579036,0.00802071321652861,0.0171246428776936,0.0130495454066478
"129",0.0746282735683331,0.00147324572883667,0.00146625650648396,0.00147484864041955,0.00140665537830904,0.125889854106769,0.00145874887294928,0.0159199097979648,0.178379397429364,0.00166349790878151,0.00146209645354475,0.0603387906200569,0.102992032173287,0.00146513613057089,0.047058593263824,0.0157731700778611,0.188461771402442,0.001351470967957,0.0015040958767537,0.279149436710993,0.00172256702671636,0.00140060831548059,0.0723549267824249,0.118495767428724,0.00149726182679974,0.0499384007758252,0.0102793568450601,0.0699417659735324,0.0489557517380075,0.00147328366018869,0.00156217792150795,0.00155622448411731,0.00163071278018356,0.00140931124827101,0.0078103704065795,0.34104884798861,0.122101468288001,0.00173027508957234,0.00141612097175784,0.0698432121702408,0.00150650029385078,0.161429033743417,0.0638329995691239,0.00160313683500246,0.0741690818701155,0.0719058323446342,0.122720082132252,0.00322592618493343,0.00174676083378004
"13",0.0096762950743247,0.00652003497864005,0.00648910329268895,0.00652712886622681,0.00622533097496861,0.0158170543533153,0.00645587731259971,0.0118407382339245,0.0146253712162347,0.00736202002140846,0.00647069245317609,0.009035909855744,0.0114985350796443,0.00648414492763183,0.00919627764337295,0.0117508571524329,0.00861748799003906,0.00598110539960917,0.00665656620325393,0.0205675651658512,0.00762343786064205,0.00619856893494513,0.0151326975776353,0.00667462598467413,0.00662632125234491,0.00313867766696565,0.00368400204099359,0.00254699596141602,0.00307691720724831,0.00652020284862748,0.00691361562550321,0.00688726793667551,0.00721692529548877,0.00623708486280401,0.00821200996855171,0.032461661541423,0.0198479198248331,0.00765755086599807,0.00626722215386141,0.00301528633434935,0.00666720725468843,0.0206871285083455,0.00232453941996766,0.00709488446846953,0.00270093769231685,0.00261851930723834,0.00629813633325673,0.0125728329990784,0.00773051060840846
"131",0.011227569246895,0.00596529060457318,0.00593699068038686,0.00597178092266348,0.00569566091240273,0.0379333541172509,0.00590659166757429,0.0533079568951432,0.438284830569513,0.00673563700321554,0.00592014629100426,0.361839307749694,0.37555182570937,0.00593245418808487,0.0262741066577761,0.0528202622777583,0.455244083859487,0.00547221479058575,0.0060902053380199,0.414106627469306,0.00697481261889195,0.00567117586800737,0.419830877505021,0.00187113342242132,0.006062533719373,0.0224188652360148,0.00137981310488619,0.00885293847430359,0.0219777242300777,0.00596544419167234,0.00632538421489371,0.00630127826743622,0.00660288737715719,0.00570641474377041,0.00660862392269876,1.51136967858294,1.42984433685171,0.00700602318616815,0.00573398786259278,0.422226174244587,0.0060999410164868,0.0370871819943106,0.00807971617458948,0.00649123015427768,0.00938801457687237,0.00910154184456153,0.457485733235407,0.00966790629550721,0.00707277529215203
"132",0.0199215696767508,0.0421107471956691,0.0419109696773445,0.0421565642668626,0.0402073516100909,0.069626838095405,0.041696374072804,0.0575810763463687,0.0603455488057949,0.0475488498124055,0.0417920601606124,0.0511892753196634,0.0557168629447652,0.0418789452391155,0.0473813643852323,0.0571809284846126,0.0192902945601159,0.0386299794799764,0.0429925571710551,0.0670973145941181,0.0492372610826622,0.0400345044542763,0.0688191271412004,0.00703602506252661,0.0427972150469948,0.00712253860008352,0.0181889992639269,0.00135652919797635,0.00698238682122281,0.0421118314123375,0.044652754282358,0.0444825832837287,0.046611731017392,0.0402832660800016,0.0447200674776401,0.0413659518884536,0.0622114966747023,0.0494575856897139,0.0404779128647256,0.0109676630099192,0.0430612841991036,0.0670307338474683,0.00123804891833439,0.0458235097224153,0.0014385185124148,0.00139462250806194,0.0185389635558171,0.0545210617867815,0.0499288085095562
"14",0.0323814268558965,0.0368255192385235,0.0366508153604302,0.0368655859091254,0.0351610146779765,0.0623175186041078,0.0364631531817757,0.053127419919459,0.0612951197193004,0.0415810974666459,0.0365468299175761,0.0400825515792633,0.047190003194404,0.0366228102395374,0.0446480469001129,0.0527510207433351,0.0262628786441086,0.0337816150806733,0.0375966551687983,0.0639801450636533,0.043057599923999,0.0350098611913809,0.27154582114073,0.00266947128757275,0.0374258300083172,0.00974553558197933,0.00293167675284838,0.0127809212309445,0.00955377050712964,0.0368264673775246,0.0390484845646992,0.0388996713566423,0.0407615944059617,0.0352274012884821,0.0453383982028047,0.0573752085897211,0.0593024236066219,0.0432502720705653,0.0353976183801491,0.00403646891597024,0.0376567564175804,0.277313200401131,0.0116646259652155,0.0400723010451123,0.0135534066084655,0.013139828061963,0.0140726668084966,0.0670598205228886,0.0436623527429196
